product_id,customer_id,product_title,review_body,star_rating,product_category
B002TMT25G,13466645,Po Sum On Medicated Oil 18.6ml,"It works! I got a muscle cramp, rub it on the area nd the pain was gone within a minute.",5,Electronics
B00PB6FZTO,38416613,"Urge Basics Cuatro Powerful 4.0 Bluetooth Portable Wireless Speaker with Bass+ Technology - Includes Carrying Case and Charging Cable; Compatible with Smartphones, Tablets and Mp3 Players with Bluetooth Capability","I use this all the time now.  Works great, battery lasts a long time, great sound.",5,Electronics
B009JMDD9U,2280598,Nitecore i2 2016 Intellicharger Smart Battery Charger for Li-ion IMR Ni-MH NiCd,Does the job!,5,Electronics
B00EKTN01S,37536631,"Cable Matters Combo, 270 Degree Right and 90 Degree Left Vertical Flat HDMI Adapter",As Advertised,5,Electronics
B00U5YBNYS,23393987,"LeadTry? Wireless Waterproof Bluetooth Shower Speaker:3.0 Speaker, Mini Water Resistant Speaker, Handsfree Portable Speakerphone with Built-in Mic, 6hrs of Playtime, Control Buttons and Dedicated Suction Cup for Showers, Bathroom, Pool, Boat, Car, Beach, & Outdoor Use","I really enjoy the the skip and pause functions. Only things I would change is being able to adjust the volume on the speaker itself, and for it to have a better stick, had trouble getting it on the shower. But it was loud enough and easy to use. So ultimately happy with it.",4,Electronics
B001BHUJ3E,40794597,StarTech.com 4-to-1 HDMI Video Switch with Remote Control,Great product.,5,Electronics
B008Y8S38G,21509893,OREI 2 in 1 USA to India Adapter Plug,great item,5,Electronics
B00JST4VHW,19942693,TDK Life on Record TREK Max A34 Wireless Weatherproof Speaker,"Bought Dec 6, 2014 and worked great until today... Now, the charger no longer charges and will not power the unit with the battery slide switch in OFF position. Checked the charger with a Volt Meter to be at 12.5 Vdc even with a 10 Ohm power resistor connected to it. Which means that the problem is in the Max A34. Not very easy to take apart as everything is glued with a soft glue gun. Now it is an expensive paper weight. Doubt 1 year warranty is worth anything, but will look into it. Cannot recommend this product based on this experience.",1,Electronics
B00IF70TSI,14658280,"1byone Amplified HDTV Antenna, with Detachable Amplifier Signal Booster for the Highest Performance and 10 Feet Coaxial Cable-Black",Too expensive & reception is not great. A $10 antenna does the same job.,2,Electronics
B00J356C0K,13288263,Sony STRDH750 7.2 Channel 4K AV Receiver,"I bought this 10 days ago. It was relatively easy to hook up. The auto-calibration took a few tries to get right, but I was pleased with the outcome. The sound was fantastic and really enhanced the viewing experience of my new Sony 4k 70&#34; television.<br /><br />Today it died. I was watching Band of Brothers, and halfway through episode 3 the sound just died. I did my own troubleshooting (I have an advanced degree in electrical engineering) and then called Sony support. They ran me through a few steps, and then escalated me to another department. After being on hold for 40 minutes, the line kicked off and said that the office I was trying to reach was closed for the day.<br /><br />So I am now 10 days into a three thousand dollar investment with Sony, and I am watching a football game with no sound while I type this.<br /><br />My receiver was a poor product. And the support line was awful.<br /><br />I am not happy.",1,Electronics
B00DNQZC7E,25462534,"TFSeven 2PCS 1.2V 1450mAh Mini USB Rechargeable Ni-MH AA Batteries, Plug into any USB Port to Recharge","These do not hold as long of a charge as the green-capped compeditors, even though the MW/hr is advertised to be higher.  However these do work as batteries and will hold a 'decent' charge, however the charge is shorter lived than other batteries of the same type I have tried.  I do use these often.  Also these did fry one of my USB ports, so use ONLY in outlet-usb ports.",3,Electronics
B00RV775EO,28081510,Super Antenna FG1 Frequency Guide HF SWR Ruler for MP1 ham radio amateur,"A nice aid to fast-tuning the MP1 80, 60 & 40-10m coils.",5,Electronics
B003BT6A24,11194237,Philips Adjustable Earhook Headsphones,Good sound... stays in place when running,4,Electronics
B00WO8E8EK,52760117,AUDIST SX-3511 High Performance Earphones with Inline Universal Microphone and 1-button Call Suitable for All iPhones Samsung Mobiles Tablets MP3 Players and More,I am loving the product! Comfortable fit. Good sound.,5,Electronics
B003BYRGKY,41700667,V-MODA Crossfade LP Over-the-Ear Headphones,These headphones are amazing!  The clarity is unreal.  I would highly recommend purchasing a pair!,5,Electronics
B003U8K64O,50490847,NEW Laptop AC Adapter/Power Supply/Charger+US Power Cord for Toshiba Satellite A105-S171 A105-S2712 L25 L25-S119 L35-S2151 M35X l305-s5891 l305-s5944 l355-s7811 l355-s7817 m205-s4806 m305 m305-s4822 p205-s7804 p205d-s8802 u405-s2833,Perfect fit. efficient.,5,Electronics
B00UGHGQW8,14955460,Duracell Coppertop AA Alkaline Batteries 40 pack,great,5,Electronics
B00DVZYCMS,14308028,"HitCar RCA DC Power Audio Video AV Extension Cable for CCTV Security, Car Tuck Bus Trailer Reverse Parking Camera",Ordered to hookup a backup camera. This thing has different connectors on each end. I had one end hook up OK but had to find and RCA male to male adapter to make the other end right. I am not sure why they thought it was OK with differences from one end to the other.,1,Electronics
B005LISQ0W,15322085,Bose Bluetooth Headset Series 2,Use this everyday at work..  Great noise cancellation.  Wonderful product.,5,Electronics
B00QOPG5MC,4649728,"Mounting Dream MD2377-P TV Wall Mount Bracket for most 26-55 Inch LED, LCD, OLED and Plasma Flat Screen TV",great quality for the price,5,Electronics
B0111PUJDA,22480831,Sennheiser Precision CX 300 II Precision Enhanced Bass Earbuds (Black),"Comfortable, but terrible sound. Very tinny, with no bass at all.  I would return them and ask for my money back if I could.",1,Electronics
B003OIJHPY,50434152,CyberPower PDU15M2F10R 12-Outlets 1U Rack Mount 15A Metered Power Distribution Unit Outlet Type: NEMA 5-15R,"Great product, sturdy, works like a breeze and came very handy for my rack (attached picture). The two front receptacles are great when you work with a laptop in front of the rack and need to charge it, including your cell phone. I chose this version with and Amp meter, even though it still shows zero dot zero, but that's because I ended up plugging in very light applications like cable modem, IR repeater, USB fan, etc. Otherwise, if you plug in a hair dryer for testing purposes, you will start seeing the amps come up. So it does work, and very well. It is only a few inches deep. Few tips: always leave some space above or below the unit, so that if you plug in AC/DC adapters (those that come with small routers and modems), you will have enough clearance to plug the adapters in the back. Otherwise you can always buy those very short NEMA extensions to clear the path (http://www.amazon.com/C2G-Cables-03114-Outlet-Extension/dp/B0002J1KRQ/ref=sr_1_4?ie=UTF8&qid=1440983975&sr=8-4&keywords=nema+extension). On the negative side, I wish it had come with an ON/OFF switch in the front...",5,Electronics
B00NXET2MM,14520505,"DKnight MagicBox II Bluetooth 4.0 Portable Wireless speaker, 10W Output Power with Enhanced Bass, build in Microphone for handfree phone call",For a speaker its size the sound and volume are great. I would recommend this little speaker,5,Electronics
B00N32ICIE,10751624,Bose SoundLink Color Bluetooth Speaker (Black),You won't be disappointed. The only draw back is that you can't change out batteries,5,Electronics
B00008V3EE,51279743,Terk Amplified Indoor AM/FM Antenna PIB,I was not too that I needed another part to make it work on my new Bose radio not happy with the lack of information,2,Electronics
B01251KZUQ,21048237,"BÖHM Wireless Bluetooth Headphones with Active Noise Cancelling Headphones Technology - Features Enhanced Bass, Inline Microphone & 18-Hour (Max) Battery",As described. Just what I wanted,5,Electronics
B00SWDHUXW,10042672,Status Audio HD One Headphones - Noise isolating. Matte finish. Foldable. 2 cables. Mic.,"Great sound quality for the price, LOVE the matte finish and no logo. Great business model and exceptional customer service.",5,Electronics
B007RQ1ZYA,9197583,"Samsung Replacement TV Lamp for BP96-00608A, BP96-00608P, BP96-00823A, BP96-00826A, BP96-00837A, BP96-01403A, with Housing",work great at the right bprice,5,Electronics
B00LA520Y8,44773818,Bluedio HTCAW001 H-Turbine Shooting Brake Wireless Bluetooth 4.1 Stereo Over-Ear Headphones,"Trash, returned mine after 2 days. The pads are hard and very uncomfortable. It is completely plastic  and feels like it is  about to break. DONT BUY",1,Electronics
B008R6WVEW,34441121,NYNE Portable Wireless Bluetooth Speaker with Bicycle Clips,"This had pretty good sound, but would not fit on my bike.  It requires you to have handlebars that are straight for at least the length of the speaker.  I didn't want to bend the cheap-looking clips too much, either.  However, the reason that I returned it was because it refused to charge out of the box.  Plugged in, it sounded rather nice, but that's kind of pointless for a bike speaker.",1,Electronics
B00MRUXI6O,17915167,"Comply Foam Premium Earphone Tips - Isolation T-100 (Multi-Color, 3-Pairs, Large)",Work great with my Jaybird headphones,5,Electronics
B0001FTVEK,24439808,Sennheiser On-Ear 926MHz Wireless RF Headphones with Charging Cradle,Great product.,5,Electronics
B00GX71GNO,7169501,VicTsing Portable USB Bluetooth Audio Music Streaming Receiver Adapter with 3.5 mm Stereo Output Black,Works fine for my application. Range is not the best but fine for my use,4,Electronics
B00NMVZDRY,32966815,Yurbuds (CE) Focus 300 In-Ear Headphones,this fits exactly i expectede.,4,Electronics
B007KFLVTM,2194759,American Red Cross FRX3 Hand Crank NOAA AM/FM Weather Alert Radio with Smartphone Charger,I like it,5,Electronics
B00ICNXESC,51242401,GS Portalac PX12072HG 12V 7.5Ah Emergency Light Battery - VICI Battery Brand™ - Verizon FiOS Replacement Battery,"I bought this as a replacement for my Verizon FIOS backup battery. The original battery lasted over three years... this one lasted 8 months. The &#34;Designed for long life: 6 - 8 years&#34; statement is a joke.<br /><br />I finally contacted the company after a week of trying (even after a year, their website listed on the battery is not working) and they offered me a replacement, however I had to ship the battery back to them first at my expense. To pay $20 to return a $23 battery for replacement is ridiculous, so their &#34;3-year replacement warranty&#34; is absolutely worthless.",1,Electronics
B001GS8G3I,36351702,JLAB Samba Travel Case for JBuds J2 Earbuds,"great for iPhone cable, earbuds and plug.",5,Electronics
B00Q7852L6,16345724,Bose 724072-0010 SoundTrue In-Ear Headphones Carry Case,"I bought this to replace a lost neoprene case for my QC20i earbuds. This case is just ok.<br /><br />It seems very cheaply made and it's kind of hard to use because the zipper is a little stiff. If it was more expensive, I would have returned it but there's really no point (I'd get a buck or two back after return shipping).",3,Electronics
B00WWBH6N4,45722376,G.G.Martinsen 16GB Mini USB Port Mp3/Mp4 Player (Black),"This player is an absolute fraud. the system is horrible to use you cant play playlists. its just a cheap knockoff, I hope apple sues them. I want my money back...",1,Electronics
B001GGAIIQ,22094303,"RCA Multi-Directional, Flat Digital Indoor HDTV Antenna",Installed and I was able to pull up all the public channels. To determine what this antenna will pickup you will need to plug your zipcode into the following site that will list available public TV channels: http://antennaweb.org/  The site takes into account terrain.,5,Electronics
B0089NLSGU,42495213,"Sewell Direct SW-29870 160-Feet/50 M DV-Link, DVI Extender Over CAT5",This product worked just as advertised.,5,Electronics
B00RSUFT5G,164891,"Bluetooth Earphones, TaoTronics Bluetooth Wireless Earphones Sport Headphones Earbuds Headsets (Bluetooth 4.0, Delicate Sound, Build-in Mic, 6 Hours Playtime, CVC 6.0 Noise-Cancelling)",Work good but could be better. Clear sound.,4,Electronics
B000P0M99U,45613877,Midland ER102 Emergency Radio with NOAA Weather,"I bought one of these radios from BiMart about 4 years ago without listening to it (the selection was very limited and I was in a big rush). I would not buy it again. The sound is tinny, it has no automatic shutoff (a must for me), and the station tuning knob makes a huge change with only the slightest turn of the knob; that shortcoming drives me nuts. I use it only on camping and hunting trips to receive the Weather Service weather reports and as a backup for my Sangean AM/FM portable radio (love that one). I never could get it to work with the hand crank; maybe I am not doing something right. I have several other Midland products (CB, FRS, GMRS radios) and they are all pretty good but Midland fumbled the ball with this one.",2,Electronics
B001EHAI6Y,43934279,Elite Screens VMAX/Manual wall and ceiling hanging L-brackets,"Fast shipment, easy to install - no issues so far.",5,Electronics
B00JB1CSX6,13598642,EBL AA AAA Battery / Battery Charger,I put these in some VoIP/SIP Cordless Phones (Yealink). They really do hold their charge well.,5,Electronics
B00CJHXY0U,34985475,Cable Matters (2 Pack) Gold-Plated High Speed HDMI Female Coupler 3D & 4K Resolution-Ready,"Such a great option to extend those HDMI cords, instead of buying a super expensive longer cord. I connected 2 ten feet HDMI cords with one of these and i have not noticed any reduction in quality. This has allowed me to connect my PC and TV that is up on the wall.",5,Electronics
B00870D47G,41924925,"Monoprice 109203 12 Outlet Power Surge Protector with 2 Built-In USB Charger Ports, 4230 Joules",Excellent for my child's dorm room,5,Electronics
B001TIG36C,51584798,VideoSecu Mounts Tilt TV Wall Mount,Good unit...sturdy...easy to mount and at a value price.  What more could you ask for?  I recommend.,5,Electronics
B00N32ICIO,13230510,Bose SoundLink Color Bluetooth Speaker (Black),I like this device.  The sound is clear and it carries well.  It is so convenient to carry only this speaker.  I can use it through wi-fi or I can plug it in to my laptop and play my playlist.  It has a rechargeable battery and lets you know when the battery is low so you can plug it in and charge it. I am pleased with this purchase.,5,Electronics
B001716LMM,42754867,"(100) 12"" Record Outer Sleeves - PREMIUM - 4mil Thick","I have ordered 3 packages of these over the past few weeks and all of them have been different sizes. The first 100 fit perfectly with about 1/4&#34; overhang at the top, I like that compared to the other sleeves that usually hang 1/2&#34;-3/4&#34; over the top of the record. The second 100 I received were cut incorrectly and I couldn't even get the record inside of them. I sent those back and re-ordered, when the 3rd shipment arrived they fit perfectly but some of them are cut too short and don't even reach the top of the record.<br /><br />This would be a great product if the company had better quality control standards, as is I won't be using these in the future.",3,Electronics
B00P8D90DM,12732745,AuraBeam Mitsubishi WD-73833 TV Replacement Lamp with Housing,Only lasted a few months then blew out.,2,Electronics
B00LBNJANS,31207284,"SoundBasics Bluetooth Speaker With Subwoofer | Portable System for all Smartphones, iPads, Tablets, Laptops, Desktop Pc's | Rated Best for it's Sound and its Price Range","Quickly located the signal and connected.  Very surprised with the sound from such a small speaker.  It's strength is in it's size - easy to move around.  Redefines portable music.  Perfect for the deck, patio and pool.",5,Electronics
B00TDJBZYO,2074438,"Waterproof Bluetooth Speaker, Keedox Wireless Outdoor Speaker Shower Bluetooth Speaker for Apple iPhone 6s Plus, iPhone 6s, Samsung and More.","this is worst, I test it when i got it since it arrived very very late..I charge it up within the 4 hours of charge time and tested it, it ok and then the next day it just malfunction/stop working till now..so this is just a garbage..",1,Electronics
B00EKTN01S,37228369,"Cable Matters Combo, 270 Degree Right and 90 Degree Left Vertical Flat HDMI Adapter",Have a Panasonic plasma with side inputs and this helped hide the cable perfectly. Nice tight fit in connector as well.,5,Electronics
B0099UWHH6,45121976,Cable Matters Gold Plated Toslink Digital Optical Audio Cable with Metal Connectors and Braided Jacket,Love it,5,Electronics
B00N1R4I2U,41539612,"Eachine Bar Portable Bluetooth Wireless Speaker with Built in 2200mAh Battery, Alarm Clock, FM Radio and Microphone (Black)","When I bought this speaker, I had one request.... I want to be able to wake up to the music of the Harry Potter Intro in mp3 with a soft wake up (volume gradually going up (which I emulated in audacity)).... Which I recommend to anyone with a relative light sleep, it really is magical.<br /><br />Anyway...the mp3 alarm is not reliable... worked fine for 3 days then doesn't start<br />I don't know if it's related to the way you previously stopped the music....unclear....<br />The screen is also way too bright (and quite small) to be used as a clock in a dark room (I put papers on top to soften it a little bit)<br /><br />I tried all buttons and buttons combinations to fix my alarm problem and nothing worked....<br />only unplug, turning off, turning back on fixed it....for one day....",2,Electronics
B00A8EIO2E,13571521,Onkyo M-5010 2-Channel Amplifier (Black),"When I see another component stacked on top of an amplifier, I ask myself - Do you not realize by blocking air movement, you are causing any amplifier to get many times hotter than it should. Effectively reducing it's lifespan considerably!",5,Electronics
B007ZCE4OO,44744585,Bose 343178-1110 Wave Music System III,Good sound quality.,5,Electronics
B00D5Q75RC,14978216,Bose SoundLink Mini Bluetooth Speaker,This thing kicks buttttt!,5,Electronics
B00ZPK7U4O,13039712,"USA Seller,buyit®best Premium Universal Earbuds with on Sale with Mic and Volume Control for Apple Iphone 5/6 Ipod Tv Stereo Quality and Cheap Earphones Headphones Headset",Fell apart,1,Electronics
B00XD2Y4XG,35873588,Photive PH-EB100 Sweat-Proof Wireless Bluetooth 4.1 Stereo Earbuds with Built in Microphone (Black),My wife loves her new head phones.,5,Electronics
B007P116IW,23808227,Sharp Digital Travel Alarm Clock  (SPC303A),I've tried 2 of these and both screens failed in a year.,1,Electronics
B00NJ4AVV2,14467358,Yurbuds (CE) Inspire 200 Noise Isolating In-Ear Headphones,better than expected,5,Electronics
B00WK47VEW,12372756,Bose SoundLink Mini Bluetooth Speaker II (Pearl),good product good seller,5,Electronics
B00FJV0FFK,51168531,Yamaha R-N500BL Network Receiver,"after a lightening strike wiped out my old receiver along with my music streaming devices (Grace and Roku) I was looking for an all in one 2 channel receiver that would stream internet radio, play Pandora type services and stream from my 400GB music database.  After researching on line, I bought this unit.<br /><br />It arrived today.  Set up was easy. It took longer un untangle the rats nest of old wires than to set up the new unit.  I connected my wired network and started to play around.  The sound quality is excellent!  The choices of inputs are excellent as well.  The one great shortcoming is the display panel.  I cannot understand why Yamaha would put 1980's technology into this otherwise modern, high quality system.  It has a one line 13 character dot matrix display for alpha numeric messages, such as track name, station id etc.  beyond me why they cut this corner.<br /><br />What saves the day is the app.  Yamaha NP Controller allows you to pretty much do everything from your android or iOS device.  The app is smooth, fast and intuitive.  Ps: do not download the Yamaha AV Controller App as it does not apply to this unit.",4,Electronics
B00B9AB26G,11427834,iHome Bluetooth Rechargeable Mini Speaker Cube - Green (iBT16QC),"Easy to use, good sound, great battery life, very portable, exceptional value.",5,Electronics
B0002KR13M,51734707,3.5mm Stereo Headphone Extension feet Straight,I can't get it to work!,2,Electronics
B00QBXNNI6,9680535,Plantronics Voyager Legend Pro Bluetooth Headset w/ Voice Command Black Retail,Product was defective but the customer service was fantastic..,1,Electronics
B00004Y2VR,12208822,Monster Cable XPMS-30 Monster XP Clear Jacket (Compact Speaker Cable 30 ft. piece) (Discontinued by Manufacturer),Good quality Good Price!,5,Electronics
B00AQWUCAA,8903224,10 Pcs Micro USB Type A Male 5 Pin Connectors Jack,just what I needed only used one but do have more things to use on,4,Electronics
B00005OT5X,3081235,Atlantic Maxsteel 8 Tier Black Wire Multimedia Storage Rack,"Fairly sturdy, all metal construction, it did come with wall anchors, screws & straps to secure it upright if you need to do so. No missing parts, and the fit & finish are very good. Instructions are very basic, but it's easy tool free assembly means a 1 sheet instruction page is fine.<br /><br />As the shelves are adjustable to wherever you want them to go, you may have extra shelves leftover depending on how and where you place them on the poles.  As I migrate my DVD collection to Blu-Ray, I'll shrink the space between shelves and add the extras later.<br /><br />Overall, very pleased with this product at this price point.",4,Electronics
B001VRJ5D4,21581058,"Monoprice Satellite Speaker Floor Stand (Set of 2), Black",If there rca speakers don't buy!  I'm not huge on fashion so my vizio sound bar rear speakers just got tie wrapped to the back of the pole and clipped pole is solo small it will fit speaker wire only! And probably small gauge only,4,Electronics
B007OYAVLI,1795912,(NEW) AYL Portable Bluetooth Wireless Version 4.0 Rechargeable Mini Speaker System for PC / Cell Phone / Tablet / MP3 Player + 3 Year Warranty,"I appreciate my speaker, it's loud and clear",2,Electronics
B00B76F98O,12356817,TRIPLE PLUG IN CORD SWITCH WITH SAFETY REMINDER LIGHT,Great product to save money!  Product as described!  Fast delivery!,5,Electronics
B00AJEF82C,24746255,Laptop AC Power Adapter Charger for Toshiba pa-1750-04 pa3715u-1aca ADP-75SB AB,It's only been in use for a few weeks but so far it works fine. It was well priced and arrived promptly.,5,Electronics
B00T2K0ROI,1461980,NO MORE SELLING,wasnt as loud as expected,2,Electronics
B00VG90446,9326255,"Flexion KS-902 Kinetic Series Wireless Bluetooth Noise Cancelling Headphones with Microphone, Black","Product is just okay! Volume level is not very good, I am used to going louder. Charge only lasts for maybe 2.5 hours of continuous use. This is my first pair of bluetooth earbuds. I feel gullible because I was going to purchase a pair for around 20$ and I thought the price point was too low so instead I purchased these. I think maybe for a tryout pair I could have gone with the 20$ pair.",3,Electronics
B002FYK1B2,47737813,Sterene 200-986BK-10 RG-6 Feed-Through Bushing - 10/pack,No problems with using for its intended use.,5,Electronics
B00HX05L7W,42540502,DirecTV Receiver DECA Broadband DCA2PR0-01 DirecTV Cinema Connection Kit Replacement Upgrade On Demand New In Box,Worked great at the cabin,4,Electronics
B00JHKSN4O,833851,Panasonic eneloop AA New 2100 Cycle Ni-MH Pre-Charged Rechargeable Batteries,"Great batteries,  highly recommend them.",5,Electronics
B00I4Q9S32,22710390,FiiO X5 High Resolution Lossless Music Player,Looking to replace my iPod before it completely dies. I could not deal with the UI so I returned it. meant to by the newer version of this device but I am certain that was my fault.,2,Electronics
B001KU44HE,12797219,Universal 5V 1.2A AC Power Supply,"While cord was shorter than I would have liked (3 ft.), The product shipped quickly for coming from China and works fine.",4,Electronics
B007BY3POQ,49758196,Sony MDR-ZX600 Over the Head Style Headphones,"I really like these headphones. Great excess noise canceling. comfortable to wear 5+hrs/day. Microphone works good.<br />I only rated 3 stars because the microphone just stopped working. Ive used this 15 months with no problem.<br />No accidents, no visible reason for it to stop working. Im really bummed. only recommend buying if you are fine with fact that<br />it may only last 1 yr or so.",3,Electronics
B00KW2ZDHQ,15937276,Nitecore Charger with EASTSHINE EB182 Battery Box and Car Charger,Great charger.,5,Electronics
B00TOGEBKQ,16236086,HQRP Powerful 7Amp AC to 12V DC Converter Adapter Charger for Winegard GM-1518 Carryout Automatic Portable Satellite TV Antenna plus HQRP Coaster,"Did not work as expected, However this might be an issue with my application and not the part itself.",2,Electronics
B00JHKSMIG,9723928,Panasonic eneloop AA New 2100 Cycle Ni-MH Pre-Charged Rechargeable Batteries,Good Quality. Good Price.,5,Electronics
B00JD19GF2,37674312,"Jestik Rotating TV Wall Mount For Most 23''-55'' LED, LCD Flat Panel TVs, Plus 4K High Speed HDMI Cable JM-L44","It worked perfectly for my Samsung 46&#34;. It's affordable (I paid $15.66), has a great quality and it's easy to install! I'd recommend it.",5,Electronics
B00RBIC1IS,49174692,Omaker M4 Portable Speakers,"Awesome speaker! I take it everywhere. Charge really lasts. Sound is great. Range is fantastic. If you're in the market, get this one.",5,Electronics
B00RFLXDII,48501328,"1byone Window Antenna 35 Miles Super Thin HDTV Antenna with 20ft Coaxial Cable, Extreme Soft Design and Lightweight",Fine item.  Best reception I've had since DTV became a reality several years ago.  Picked up more channels that previous antennas.,5,Electronics
B000067VC6,45692767,Memorex CD/DVD Jewel Cases with Clear Tray 10 pack (Discontinued by Manufacturer),exactly as promised.,5,Electronics
B002DY92UA,45483427,"Comply Foam Premium Earphone Tips - Isolation T-100 (Black, 3 Pairs, Large)",Nice design and works well in tandem with the bought ear phone.,4,Electronics
B008F8DGJQ,21729859,"Crosley CR8005D-BK Cruiser Deluxe Portable 3-Speed Turntable with Bluetooth, Black",1.The exact colour as the picture.<br />2. Easy to set up especially for a beginner.<br />3.I like the fact that I can also use an aux cord for songs I don't have on vinyl.,5,Electronics
B00E4TLTVW,10716715,"Sangean WR-22BK Tabletop FM-RDS (RBDS)/AM/USB/Bluetooth Digital Radio Receiver, Black, 10 Station Presets (5 FM/5 AM), Easy To Read High Contrast LCD Display With Automatic And Adjustable Backlight, Built-In Bluetooth Wireless Audio Streaming","Best table radio ever, better than my Bose.",5,Electronics
B00XZHQAMC,6864668,"Photive PH-BTE70 Wireless Bluetooth Earbuds. Sweatproof Secure Fit Headphones for Running, Gym, Exercise. 8 Hour Battery","these have good bass, but at the same time, even as a basshead I found these to be a bit boomy, they almost have nothing but bass. I did however get them to sound great with the use of the PowerAmp App on my phone, but for the most part, it is honest difficult to find a good spot with the equalizer and if using it with a device that has no PowerAmp app, it will continue to sound boomy. the highs and upper mids are much quieter in comparison. the ear hooks in my opinion are uncomfortable. I really wanted to like these headphones, but they were just too &#34;high Maintenance&#34;. I felt like I was working too hard to be happy with them, I want something that sounds and works good out of the box. the customer buys and uses, they don't work to make the product meet their expectations. for these reasons I decided to return and Went with the Jaybirds Bluebuds x. They are more Portable, come with a hardshell case in comparison to the cheap mesh bag included with the photives, feature better battery life, sound better, and are far more comfortable. For me, it was worth it to pay the extra money, I hope they are durable enough to hold up, but only time will tell.",3,Electronics
B0023Y9EQC,43311001,"Intocircuit LCD 60W 12V 5A Adapter Charger for Benq LCD Monitors: FP2081,FP450,FP547,FP553,FP557,FP563,FP567,FP581,FP581,FP591,FP731",gets every hot,3,Electronics
B004NRVUMI,51347704,Cartridge Combo Kit,"Installation is doable and the cartridge and needle work. Four cables attach to it from the shell, and it took some persuasion to push them on.<br /><br />Needle seems to have a slight angle (to the side, not the needle in the groove), but does play without ruing the LP.",3,Electronics
B00SB7QANU,17063974,"Masione 6-Outlet Power Strip 5 FT 6 Outlet Power Socket With 5-Foot Extension Cord, Heavy-Duty 2500W Black","Well, I purchased this Masione® Surge Protector Strip 2500W 6 Outlet Black Power Socket With Lightningproof last week and since it arrived, it has changed names and has changed the description now not mentioning surge protection. I'm not sure if my computer and $200 router are safe with this outlet strip. It provides power and is compact. I chose it for its straight plug which was needed to go into a recessed floor outlet but wanted something that had surge protection because of its use under my desk.",3,Electronics
B00XCEU31W,3072280,Andoer Stylish In-Ear Stereo Earphone Earbud Headphone for iPod iPhone MP3 MP4 Smartphone Red & Black,Gave to husband and he likes them.,4,Electronics
B00K3EQ1HY,18903063,"AXESS SPBT1031 Portable Bluetooth Indoor/Outdoor 2.1 Hi-Fi Cylinder Loud Speaker with Built-In 3"" Sub and SD Card, USB, AUX Inputs in Black",Great quality of the product and service.,5,Electronics
B00011KM38,21463959,Case Logic Heavy Duty CD Wallet,"I was so happy to get this little case, we have a DVD player in the car and I'm tired of having an endless array of Disney & Dreamworks DVD cases stuffed into my console.  Quality is good, the plastic sleeves seem like they will hold up.  The case is more rigid so it offers protection for your very valuable collection of the Planes series DVD's.",5,Electronics
B0012S4APK,824982,"Cheetah APTMM2B TV Wall Mount for 20-75"" TVs up to VESA 600 and 165lbs, and fits 16” And 24” Wall Studs, and includes a Tilt TV Bracket, a 10' Twisted Veins HDMI Cable and a 6"" 3-Axis Magnetic Bubble Level",Great product at a fair price. It was easy to install and has worked out just fine. I would recommend this product to another customer,5,Electronics
B00CJGLBOW,15172595,"Cable Matters 2 Pack, 90 Degree HDMI Male to Female Adapter",didn't really help with cable clutter,3,Electronics
B004MWL1TQ,923498,Skullcandy Jib Earbuds - 3.5mm Stereo Earbuds [Bulk Packaging],Bearly open up the package and only 1 headphone works great.,1,Electronics
B0031NF116,11278880,August Wireless Bluetooth Speaker Wired Speaker,As I expected,5,Electronics
B00BFK0LD0,15211616,(PARENT) 18LBS Cable Nylon Zip Ties,Changed my life.,5,Electronics
B002NL10OY,42560427,40IN Dia Presenter Portable Table Wide Power 4:3 24X32IN,"Very good built quality. I use this screen with a pocket sized projector and everyone is impressed with the utility value and the set up. The screen is perfect for a meeting where it is not possible to use a large screen. This screen fits inside my large suitcase and set ups in a snap. My colleagues were so impressed, they ordered it as well after seeing it.",5,Electronics
B0007XJSQC,12894448,SENNHEISER Headphones,Cord tooooo long and plus not cl,5,Electronics
B0032RCSJ4,16802733,"Nixon Whip Headphones Red, One Size",I bought these as a gift so I never wore them but they looked a little flimsy to me. I would not personally buy them for myself.,3,Electronics
B00BEWF4R2,42811046,CABTE High speed HDMI 1.4 HDMI cable 10ft 1080p with mesh&filters supports 3D&blue ray,great product for the price.  TV works great and the picture quality is really nice and clear.,5,Electronics
B00ECRRB8G,22192817,Sony NWZE38 Walkman MP3 Player,Nice player. A little difficult to learn how to power off but getting better at it.,5,Electronics
B0082AUZP0,9911099,Wireless Door & Window Entry Alarm 4 Pack,Use these in my RV on windows and doors for a bit of added security.  Stay put and do the job. Great Seller!,5,Electronics
B000W91XBO,35879362,"Simran 1875 Watts International Travel Voltage Converter For 110V USA Products In 220V/240V Countries. Ideal for Hair Dryers, Phone, iPod, Camera Chargers and Shavers Etc. Model SM-1875",works great,5,Electronics
B00XVQ0PCS,52505596,"iDeaUSA Wireless Speaker, Bluetooth 4.0 Bass Speaker, Subwoofer and Boombox Outdoor Speaker, with Mic for Hands Free Calling, NFC Supported for IOS and Android Smartphone and Tablet (Black&Red)","I usually love cranking up the bass in my car stereo once i get a new car. After receiving a free trial of the TACO speaker well i don't have to crank it up lol, the bass sounds amazing. Every song with lots of bass i can think of sounds amazing through these red speakers.",5,Electronics
